,id,type,date,text,named_entities
10,new_york_herald_12148-bd6t53302x_article_212,article,1918-11-09,"(SPECIAL TELEGRAM TO THE HERALD.)
Lowpox, Friday.—The epidemie of
influenza, though it is still serious, is
undoubtedly decreasing. Police, omnibus employés and nurses are gradually
returning toduty. One of the latest
victims is Captain B. C. Hücks, the
well-known aviator, who was the first
to loop tle Joop. in England. He died.
of double pneumoniz.","[('HERALD', 'ORG'), ('One', 'CARDINAL'), ('B. C. Hücks', 'PERSON'), ('first', 'ORDINAL'), ('Joop', 'LOC'), ('England', 'GPE')]"
11,new_york_herald_12148-bd6t51366d_article_84,article,1919-01-05,"Mr. Douglas Littleton, one er che most
popatar Attachés of the American Embassy, died on Fridayafter a# chort.IIl.
usss, Tvo weeke ago Nr. Littleion
eaught influenza, which develobsd inte
pncumenis, He was taken to Dr. Blake'g
hospital, where he received every attention, but where, owing toa weak heart,
all efforts to. save kit lite proved unavailing.
Nr. Littleton came to Parise few
months ago and quickly made many
friends here. Herwas in charge of diplomatic passgorts at#the Embasey. Herwag
nincteen yeors of age and oneof#thé
Foungstt onthe Embatsy. steff. Bis
father is ex-Congressman Martin Little
ion, a leader atthe Bar of Kings
Coünty, New Vork, and in the. State
Demecratio partg. Funeral arrangemente have not béen made pending word
from Ameries.","[('Douglas Littleton', 'PERSON'), ('one', 'CARDINAL'), ('Attachés', 'PERSON'), ('the American Embassy', 'ORG'), ('Fridayafter', 'WORK_OF_ART'), ('#', 'CARDINAL'), ('Tvo', 'PERSON'), (""Blake'g\nhospital"", 'PERSON'), ('kit lite', 'PERSON'), ('Littleton', 'PERSON'), ('Parise few\nmonths ago', 'DATE'), ('nincteen', 'DATE'), ('Foungstt onthe Embatsy', 'ORG'), ('Martin Little', 'PERSON'), ('New Vork', 'GPE'), ('Demecratio', 'PERSON'), ('Ameries', 'ORG')]"
12,new_york_herald_12148-bd6t53928s_article_40,article,1920-01-28,"(BT SPECIAL, CABIE TO THE HER.T.D.)
NEw Tonk, Tucsday.—The fact that
there hare been only 1,712 new cases
of influenza reported during the past
twenty-four hours does not gire any
satisfaction to the liealth authorities,
for they claim that physicians have
nôt reported during Saturday and Sunday. These reports will be reccived at
the Board of Health to-day and will
gire a big jump to tho total of cases
during the next twenty-four hours.
Dr. Copeland states that the disease
this gear is of a much milder form than
that which swept the country last gear.
as is eridenced by the fewer number
of deatlis. Howerer, the epidemic is
sweeping the countrg from the Atlantic to the Pacific, haring appeared in
California during the past forty-eight
hours, and being prevalent now in
twenty-one States.
The iliness of screral atfendants in
the magistrates' courts has halted mauy
legal proceedings. Sis kecpers and
fiftz'-one prisoners hare been removed
from the Tombs to Belleruc as victims
of the epidemic.
Haif a million dollars has been appropriated. br Congress for rescarch
work in combating influenza through
the Püblie Heaith serricc.","[('BT SPECIAL', 'ORG'), ('only 1,712', 'CARDINAL'), ('twenty-four hours', 'TIME'), ('Saturday', 'DATE'), ('Sunday', 'DATE'), ('the Board of Health', 'ORG'), ('twenty-four hours', 'TIME'), ('Copeland', 'PERSON'), ('last gear', 'DATE'), ('Atlantic', 'LOC'), ('Pacific', 'LOC'), ('California', 'GPE'), ('the past forty-eight\nhours', 'DATE'), ('twenty-one', 'CARDINAL'), ('States', 'GPE'), (""fiftz'-one"", 'CARDINAL'), ('Tombs', 'ORG'), ('Haif a million dollars', 'ORG'), ('Congress', 'ORG'), ('Püblie Heaith', 'ORG')]"
13,new_york_herald_12148-bd6t53214k_article_194,article,1918-08-13,"(SPECIAL TELEGRAM TO THE HERALD.)
A Ponr i FaANon, Saturday.—Here
in this port, never beforer written about
in the HEnärn since the war, so far as
hospitals are çoncerned, the situation is
one of remarkable organization.
Here, in this district, — this town
anda town near(by —, there is hospital
accommodation for about 26,000 patients.
Base. Hospital No. 38 represents the
Philadelphia Jefferson unit, and the
medigal staff is under Colonel J. S.
Lambie of Jefferson Medical School.
There are over#thirty döctors in this
hospital, anditheir services are distributed among 300 patients, which means
that this contingent gets mighty. good
care. However, thereris room for 3,000
patients, while in times of pressure
3,000 more can be accommodated, Added
to this there#is a conyalescent camp
for.2,000 men, which brings up the total
to 8,000.
In the same town is Base Hospital
No: 34; gver which Colonel Devoe presides. The colonel is from the University
of Pennsylvania. This hospital resemblee
theiAAmerican: Hospital at Neuilly, inasmuch asitrisa new seminary taken over
for sther AAmerican, wolinded. Everything
hereuis:spickand, span. It was opened
in January, Butrpätients did not como
until threermonths afterward. The colonelsthinks. it more suitable for hospital
purposes than most places taken over for
therarmg. He says#the entire building,
withrannexes, is wonderfully well ärranged, and-süch details as the sewage
arenofthe best modern arrangements.
There is accommodation hère for 1,300
patients. Most öf the medical staff of
eighteen doctors come from- Philadelphia; being connected with the Episcopal. Haspital there. It is ageneral hospital and not liinited to special cases.
Kind French-Townfolk.
The cölonel issenthusiastic about the
waykind-hearted people of the town help
in every way-possible to distract the
woundedmen. They organize concerts
and get artists from Paris. The patients
sit out under the trees and listen to che
music, thoroughly enjoy themselves, and
they are very appreciative of the efforts
maderhy thie French people. Colonel
Devoeisays:The feeling here between
ourfarmy men and the townspeople is
veryfiné. The inhahitants are perfectly
delightful and helpeus in many ways.
I asked him if he had anytrouble
withithe influenza wave.es, indeed,
was the reply.We had 100of our personneldown with it. Happily there
were no complications, and in ihree or
fonr days we were: all wellagain. Tlie
flu'#isan awkward thing to combat in
a höspital when it attacks the doctors
and nurses. It was. lucky, that we got
off. so easy.
At a place near here is another hospital, getting into, shape. It. will accommodate from 12,000 to 15,000 patients.
Thensthere is another enormous hospital
in anradjoining town where patients are
réceived frem'the ürst-mentioned hospitals. If theso wöundedimnen are found
tobe incurable er if theichances are that,
they will not be of use ät the front again,
tliéy aré.sent back home to America
It’will be seen that thel enormous hopital.accömmodation for American trootps
in France is very ingenious. As wounlledmen come from the front they mhy
pass. through quite a number of hospitals, Thov go gradually from the front
toward one of the hospital ports, where
ther accommodation is very great. The
nearer they get-to the sen the beiter
theyarerlikely to. become, so that they
von arerable to return to the front
ägain, or, iftheyshow no prospert of
Güicktrecovery; theyfare sent, back hhme.
Askedwhat was the Drincipal iliness
that bur men were subject to in this distriet, a medicalofficer told me:The
Americans—at any rate, those whom I
have had to deal with—are subfect to
bronchial affections in this climate.“","[('HERALD', 'ORG'), ('Ponr', 'ORG'), ('one', 'CARDINAL'), ('anda town', 'ORG'), ('near(by', 'GPE'), ('about 26,000', 'CARDINAL'), ('38', 'CARDINAL'), ('Philadelphia Jefferson', 'ORG'), ('J. S.\nLambie', 'PERSON'), ('Jefferson Medical School', 'ORG'), ('300', 'CARDINAL'), ('3,000', 'CARDINAL'), ('3,000', 'CARDINAL'), ('8,000', 'CARDINAL'), ('Base Hospital', 'FAC'), ('34', 'CARDINAL'), ('Devoe', 'PERSON'), ('University', 'ORG'), ('Pennsylvania', 'GPE'), ('theiAAmerican:', 'WORK_OF_ART'), ('AAmerican', 'NORP'), ('January', 'DATE'), ('1,300', 'CARDINAL'), ('eighteen', 'CARDINAL'), ('Philadelphia', 'GPE'), ('Episcopal', 'PERSON'), ('Paris', 'GPE'), ('French', 'NORP'), (""Tlie\nflu'#isan"", 'PERSON'), ('12,000 to 15,000', 'CARDINAL'), ('America', 'GPE'), ('American', 'NORP'), ('France', 'GPE'), ('mhy', 'ORG'), ('Drincipal', 'PERSON'), ('bur', 'ORG'), ('Americans', 'NORP')]"
14,new_york_herald_12148-bd6t52869r_article_3,article,1919-08-15,"NovonostsK, Russia (hy courier to
Constantinople).—An epidemic of Asiatie choiera is raging in this city. The
deäth-räte äverages 120 a day. Sixtz
fire per cent. of the cases prove fatalPhysiciaus of the American Red
Cross are treating the crews of foreign
ships with-anti-cholera serum and have
furnished serum“ for use by the health
authorities of the city","[('Russia', 'GPE'), ('120', 'CARDINAL'), ('American', 'NORP'), ('Red\nCross', 'ORG')]"
15,new_york_herald_12148-bd6t531848_article_8,article,1918-07-14,"ing
ack
in
ards
ack
ing
ards
10
tion
11
ack
ge,
lass
Dising
ing
cue
aly
isk
un
O
uE
il
lier
eat
ter,
ion
12
M. CLENENCEAU, PREMIER
(Special Telegram to the“Herald.))
Dy DON HARIM.
WITH THE AMERIGAN ARMIEs,
Saturday.
General Pershing has sent to M.
Clemenceau the following telegram:—
On this Fourteenth of July, a
day so symbolic of the will and determination of France, I desire. to
renew my expression of admiration
for the splendid courage of her
people and the gallantry of her
soldiers. We, of the American Expeditionary Forces, find in her
spirit a constant source of inspiration and encouragement.
Wherever the Allied flags flu the
French National. Fete will be celebrated
to-dau—in France, in England, in the
United States, in South America. and in
the island, possessions of the. Allies.
The chiej event in Paris scill be the
reviem oj troops at nine o'clock this
morning in the Bois de Boulogne. The
jull programme of the dag is gieen below.","[('10', 'CARDINAL'), ('11', 'CARDINAL'), ('ge', 'ORG'), ('un', 'ORG'), ('12', 'CARDINAL'), ('Saturday', 'DATE'), ('General Pershing', 'ORG'), ('M.\nClemenceau', 'PERSON'), ('France', 'GPE'), ('the American Expeditionary Forces', 'ORG'), ('Allied', 'ORG'), ('French', 'NORP'), ('France', 'GPE'), ('England', 'GPE'), ('United States', 'GPE'), ('South America', 'LOC'), ('Paris', 'GPE'), (""nine o'clock"", 'TIME'), ('the Bois de Boulogne', 'FAC'), ('dag', 'ORG')]"
16,new_york_herald_12148-bd6t532747_article_53,article,1918-10-12,"monia. In a certain number of cases
oven tbe symptoms of pleurisy hare been
observed, with a tendency to purulency.
In the present cpidemic some cases of
tho intestinal form of the malady have
beon observed, but the most numerous
assume tho pulmonary form. When the
Bulmonary congestion is very intense,
the victims become cyanosed and even
assumo a blackish huc. This has, incorrectly, spread the ides among tho public
that tho real cause of the discoloration
is cholera
The general prognosis of the ordinary
form of influenza is very benign. The
grovity resides in the complications.
During the 1889-90 epidemié about 5,500
persons succumbed to infiuenza in Paris,
and there were pulmonary complications in most cäses. Last week 192
dleaths were recorded, that
mortality
being lower than the mortality of 1889.
At the same time 400 cases of influenza
were reported daily, as compared with
1,000 in 1889, when twosthirds of the
Parisian population were affected. The
cmission of a large quantity of urine
and the appearance of abundant perspiration generally foreshadow the end
of the iliness.","[('1889-90', 'DATE'), ('about 5,500', 'CARDINAL'), ('Paris', 'GPE'), ('Last week', 'DATE'), ('192', 'CARDINAL'), ('1889', 'DATE'), ('400', 'CARDINAL'), ('daily', 'DATE'), ('1,000', 'CARDINAL'), ('1889', 'DATE'), ('Parisian', 'NORP')]"
17,new_york_herald_12148-bd6t532747_article_54,article,1918-10-12,"Directly che first symptoms of influenza appehr the sufferer must keep the
bed, for it has been noticed that the
complicated forms occur especially in
persons who hare zaken a chill during
the progression of their malady. Quinine must be taken in small doses (two
Gachets of 30 ceutigrammes during the
day), a low dietary must bei followed
and hot drinks must be taken abundantly. An excellent plan is to provoke
sudation with 30 centigrammes öf pyramidon, followed ten minutes later br
60 centigrammes of bi-chlorhydrate o
quinine. In cases where asthenia predominates Eypodermie injections of
campliorated eil are (prescribed; sor
gastro-intestinal forms mild purgations
with sulphate of soda or sulphate of
inagnesia","[('first', 'ORDINAL'), ('two', 'CARDINAL'), ('30', 'CARDINAL'), ('the\nday', 'DATE'), ('30', 'CARDINAL'), ('ten minutes later', 'TIME'), ('br\n', 'PERSON'), ('60', 'CARDINAL'), ('Eypodermie', 'PERSON')]"
18,new_york_herald_12148-bd6t532747_article_55,article,1918-10-12,"For the thoracic forms the treatment comprises subcutaneous injections of colloidal silver; seven hours
after the injection 30 centigrammes of
pyramidon are administered, and ten
minutes subsequently 60 centigrammes
of bi-chlorhydrate of quinine; in the
cvening a cachet containing 40 centigrammes of Dover's powder is administered.
There remains the great question of
prophylagy. The essential points are ta
groid coming in contact with sufferers
From influenza, to. inject gomenolized
oil into the nostrils, to cleanse the moutl
and tecth frequently and to gargle three
or sour times deily with boracic water.
I6 is nccessary, furthermore, to avoid
all agglomerations of human beings, not
1o go tö theutres er 1o cinema halls, to
air the dwnlling ranms, to take great
precautions as ie, personal cleanliness
and to vaporize tha bedrooms with
water perfumed with bonzoin or encalgtus. There is no nced. tö change anything in oue's ordinary regimen
Tüc. Academy of Medicine has been
asked by tlie French Goverument to deal
with the question of individual measures
to be taken to combat the epidemic. The
committee appointed by the Academy of
Medicine will present its report on Tuesday, and on Wednesday the readers of
the Hrnarp-will be informed of its findings.","[('seven hours', 'TIME'), ('30', 'CARDINAL'), ('ten\nminutes', 'TIME'), ('60', 'CARDINAL'), ('40', 'CARDINAL'), ('Dover', 'GPE'), ('three', 'CARDINAL'), ('I6', 'PRODUCT'), ('1o', 'CARDINAL'), ('1o', 'CARDINAL'), ('oue', 'ORG'), ('Tüc', 'ORG'), ('Academy of Medicine', 'ORG'), ('French', 'NORP'), ('the Academy of\nMedicine', 'ORG'), ('Tuesday', 'DATE'), ('Wednesday', 'DATE'), ('Hrnarp', 'ORG')]"
19,new_york_herald_12148-bd6t532747_article_58,article,1918-10-12,"Influenza is not, as had hoen said, a
new disesse. It appeared in Europe at
the commencement of the fifteenth century, andl wo have records of scveral
hundreds öf epidlemies since that epoch:
In France the most important were those
of 1803, 1833, 1837 and that of 1889.
All tliese epidemies presented practically
ibe same charscteristies. Inlluenza, or
grippe, is an infectioug disease, but
ther exach identity of the mierobe which
produces it has not yet bcen established.
Some authorities ahtribute is to tho
Pfeiffer cocco-bacillus, others to the
streptococcus; recently the spirecheeta
has been incriminated,
Very probably it is due to neither of
them, but to a specifie mierobe which
passes. through the densest filters and is
Invisible under the microscope. The
lther microbes mentioned may merely
interveue 1o create complicatichs.
Generally, infiuenza starts suddenly
with shivering, painful fehrile lassitude
uind violent headache; the feverishness
rises rapidly to a high degree, which may
aitain 40.ödeg. Cent. Sometimes this
fever is accompanied by delirium. When
the malady is definitely manifested the
same symptoms occur with invariable
reddening of the skin, the headache increases, the patients dread noise and
light; all their muscular masses become
painful; their tongues are covered with
an opaline slime, their thirst is quenchless and their appetite nil.
In somo instances bleeding from the
nose is observed. Almost always the
urine contains albumine, but in a modcrate qusntity. The spleen often increnses in volume.
The. illness lasts from four to eight
days. Its decline is progressive and is
generally preceded by profuse perspiration, sometimes also by dangerous diarrheea or of the appearence of herpes on
ihe lips. The period of convaiescence
may be very lengthy. Even in so-called
simple forms of influenza the patients
remain a relatively long time in a condition of asthenia, or debility, characterized by intellectual, moral and physical
weakness.
Of tho various forms of the malady,
the most common is that described abore.
The uervous form may causs troubles in
the membranes of the brain or of the
spinal cord; the gastro-intestinal form
may be accompanied by complications of
a. dysenteric natifre; the gravest of all
is the thoracic form, which causes either
scute bronchitis or else broncho-pncu¬","[('Influenza', 'NORP'), ('Europe', 'LOC'), ('the fifteenth century', 'DATE'), ('hundreds', 'CARDINAL'), ('France', 'GPE'), ('1803, 1833,', 'DATE'), ('1837', 'DATE'), ('1889', 'DATE'), ('Pfeiffer', 'PERSON'), ('specifie', 'ORG'), ('1o', 'CARDINAL'), ('40.ödeg.', 'MONEY'), ('four to eight', 'CARDINAL'), ('a. dysenteric', 'PERSON')]"
20,new_york_herald_12148-bd6t54570x_article_1,article,1918-02-02,"Japanese Steamship Wrecked.
The. Japanese steamship Naha Maru
ran, ona reck off tne Saganoseki-Bungo
Strait on January 29 and sank. The
captain and uhrd officer, with#thirteen
of the crew and twenty passengers are
missing.—Lloyd's.
Cholera Spréading in Crimea.
According to news from Talta, the
epidemic of plague is assuming serious
Proportions. Plague centres are also reported in the Caucasus. The Red Cross
has sent a special train with sanitary
miaterial.—Havas.
General Leman in Paris.
General Leman, the defender of Liége,
arrived in Paris yesterday murning from
Geneva on his way to Havre to confer
with ther Belgian Government. He is
going tö Spain for his health. General
L.eman, is suffering from a disease of the
liver, the. résult of the diet imposéd on
him in Germany.—Intransigeant.","[('Japanese', 'NORP'), ('Japanese', 'NORP'), ('Naha Maru', 'PERSON'), ('ona reck', 'PERSON'), ('Saganoseki-Bungo\nStrait', 'ORG'), ('January 29', 'DATE'), ('twenty', 'CARDINAL'), ('missing.—Lloyd', 'PERSON'), ('Cholera Spréading', 'PERSON'), ('Crimea', 'GPE'), ('Talta', 'ORG'), ('The Red Cross', 'ORG'), ('Leman', 'PERSON'), ('Paris', 'GPE'), ('Leman', 'PERSON'), ('Liége', 'GPE'), ('Paris', 'GPE'), ('yesterday', 'DATE'), ('Geneva', 'GPE'), ('Havre', 'NORP'), ('Belgian Government', 'ORG'), ('Spain', 'GPE')]"
21,new_york_herald_12148-bd6t513714_article_45,article,1919-01-10,"Newport Naval Barracks Fire.
Provtniset, R.I., Thursday. — Fire
causing 815.000 damags, destroged one
section of the Neuport Naral barracks.
The lmildings werelused as warchouses,
andwere knorn as Shack Eighteen
Watching for Bombs.
Piitzsperrun, Pa., Thursdag.—Picket
guards are watching all, Government
huildings to prevent a recurrence of the
bomh-throwing episodes, which recently
destroyed privateldwellings of sereral
prominont eitizens.
Wheaton College Opens.
Bosros, Mass., Thursdag.—Wheaton
Callege has opened its“ winter term.
There are no influenza cases. Tho Ir.
brarg is being mored from iho Mary","[('Newport Naval Barracks Fire', 'ORG'), ('Provtniset', 'GPE'), ('R.I.', 'GPE'), ('Thursday', 'DATE'), ('815.000 damags', 'MONEY'), ('one', 'CARDINAL'), ('Neuport Naral', 'ORG'), ('Shack Eighteen', 'PERSON'), ('Piitzsperrun', 'GPE'), ('Pa.', 'GPE'), ('Wheaton College Opens', 'ORG'), ('Bosros', 'GPE'), ('Mass.', 'GPE'), ('winter', 'DATE'), ('Tho Ir', 'PERSON'), ('Mary', 'PERSON')]"
22,new_york_herald_12148-bd6t514196_article_189,article,1919-02-27,"(SPECIAL TELEGRAM TO THE HERALD.)
Lownow, Wednesday. —During the
week ending February 22 3,046 deaths
were caused by influenza in the 96 towns
of Great Britain having, more thau
50,00 inhabitants, This is'a big increase
over the previous weck, during wlich
1,363 deatlis were recorded.
In the London district the number of
deaths last week was 653, as ’against
272 during the previous weck.
City of Paris statisties for last wech
show that tho total number of deaths
in the capital was 1,894,as against
1,457 during the preceding week and
1,076, the average for the season. Tho
number of deaths ascribed directly. t
influchza is 358.","[('HERALD', 'ORG'), ('Lownow', 'PERSON'), ('Wednesday', 'DATE'), ('the\nweek ending February 22', 'DATE'), ('3,046', 'CARDINAL'), ('96', 'CARDINAL'), ('Great Britain', 'GPE'), ('1,363', 'CARDINAL'), ('London', 'GPE'), ('last week', 'DATE'), ('653', 'DATE'), ('272', 'CARDINAL'), ('Paris', 'GPE'), ('1,457', 'CARDINAL'), ('the preceding week', 'DATE'), ('1,076', 'CARDINAL'), ('the season', 'DATE'), ('358', 'CARDINAL')]"
23,new_york_herald_12148-bd6t529395_article_179,article,1919-10-24,"cure indigestion
Indigestion and stomach troubles
are conditions that follow a defective
state of the blood, as in anemia, or
after influenza, or even through lach
of.-healthy exercise and fresh air
Also, indigestion causes the blood to
be deprived of nourishment, so that
there is close connection. between a
weak stomach und bloodlessness, either
heing likely to cause the other.
To dispel indigestion and strengthen
a debilitated 'stomach, néw, good bleod
is necessary, and it has been repeatedly
proved thaß the rich, red blood created
by Dr. Williams' pink pills has a
direct influence on the stomach, digestion and nerves. This new hlood
revives the appetite, restores the
stomach and digestive powers to
heaithy activity, and steadily imparts
strength to those who follow the treatment.
The great value of Dr. Williams
pink pills in, indigestion and ansmia
is demonstrated in the case of Mrs.
Ethel Carline, wife of Mr. G. A. Carline, a coal miner, of 15 Chapel lane,
Hasland, near Chesterfield.
My husband was away in France
for three and a half years,) said
Mrs. Carline, “and returned home at
Christmas last. After my little boy,
Austen, was born, in February. 1916,
I was in poor healthand worried. I
began to think I was never going to
get any better. A doctor told me I
was suffering from chronic indigestion
and anemia. I felt I cöuld not eat,
and what little food I did take disagreed with me. Splitting headaches
tortured me, and I was unable to de
my housework. I took various mediciness, hüt nothing seemed to do me
any good.","[('Indigestion', 'ORG'), ('influenza', 'PERSON'), ('lach', 'GPE'), ('Williams', 'PERSON'), ('Williams', 'PERSON'), ('Ethel Carline', 'PERSON'), ('G. A. Carline', 'PERSON'), ('15', 'CARDINAL'), ('Hasland', 'GPE'), ('Chesterfield', 'GPE'), ('France', 'GPE'), ('three and a half years', 'DATE'), ('Carline', 'PERSON'), ('Christmas', 'DATE'), ('Austen', 'PERSON'), ('February', 'DATE'), ('1916', 'DATE')]"
24,new_york_herald_12148-bd6t54015m_article_55,article,1920-04-24,"About a year ago, a law wasadopted
in France requiring every urban community of ten thousand inhabitants or
mors to establish within three years
such plans as to thé municipalities
secmed wise for improvement, embellishment and extension.: The object of
che law, of course, was to follow-in the
wake of' the city-planning movement
Which is already accomplishing remarkably beneficent results in England and-America. All are 'agreed on
the necessity of bringing abeut somné
degree of order in the matter of the
ash-heaps which Tcivie progress'
causes to acchmulate on the outskirts
of cur cities, so that the approaches
mnay take the semblance of some approach to beauty and attractiveness.
Similarly, there is general recognition of the necessity of enlarging and
extending streéts for better communication between the various points in
the city and of creating parks and
open späces, in a word, of ameliorating the conditions crcated by the piling up of thousands and hundreds of
thousands of human beings- to stifle
withinthe limits of a few square
miles.“ For such improvements there
äre impelling reasons'on therscore of
heaith, as on that of esthetics. It has
been well said, for instance, that gardens planted with trees and other open
spaces are the lungs of'all great cities
Unfortunately, it. appears that
those primary and essential objects of
the new Freuch law are overlooked in
certain, plans and projects presented
tor the Paris municipality. To judge
by the explanations and illustrations
exhibited in the Palmarium of the
Bois du Boulogne, the.
ingenious authors proposeto destroyone of the most
beautiful civic perspectives in the
world by erecting a bridge across the
Tuileries Gardens beiween the Seine
and the rue Castiglione
Another
of these plans proposes to build on the
site of the fortifications now being removed and facing the Bois de Boulogne
a number of twelve-storey buildings.
Such structures, plainly, would in
short order become the breeding place
of tuberculosis and other epidemic diseases, besides presenting an impassable
barrier to the passageover Paris of
the slightest breeze from the city’s
great breathing space.
Such so-called improvements would
appear“ to' be far from complying with
the main object of a measure intendec
to improve. thie health and beauty of
the capital. But there is, fortunately,
small chance of their being accepted.","[('About a year ago', 'DATE'), ('France', 'GPE'), ('ten thousand', 'CARDINAL'), ('three years', 'DATE'), ('England', 'GPE'), ('Tcivie', 'ORG'), ('thousands and hundreds', 'CARDINAL'), ('thousands', 'CARDINAL'), ('a few square\nmiles', 'QUANTITY'), ('Freuch', 'PRODUCT'), ('Paris', 'GPE'), ('Bois du Boulogne', 'WORK_OF_ART'), ('Tuileries Gardens', 'LOC'), ('Seine', 'NORP'), ('the Bois de Boulogne', 'ORG'), ('twelve', 'CARDINAL'), ('Paris', 'GPE'), ('thie health', 'ORG')]"
25,new_york_herald_12148-bd6t526356_article_60,article,1920-12-24,"Major Charles E. S. Webster, of Bethlehem, Pa., wilo. has arrived in Warsaw from
Armenia 10 dircct the attack of the. American
Rech Cross on Polund's
1OH'/1 Cases
of typhus, 
ates that, at the present rate
ol. progress, it will
take
ten
ürs to wipe
out typhus in Poland.
he fever has becoine epidemic through sis years of almost
continuous ligliting, said Dr. Webster.
We must have disinfectants, soap, clean
linen and clothing in great quantities il we
are to make nny impression against thescourge.) Dr. Webster has been in Armenia,
Where lie made a special studg al sanitation
and epidemienl disenses for #the American
Goverument mission.
Ia its work agäinst the iyplais öpidemie,
the American Red-Cröss will co-operate wich
Dr. Emil Godelewski, who has been appointecl hicalth dietater in T’oland. Dr. Godelew'ski is known throughiout Kastern Europe us an expert in hystiene. Ilis writings
on the subjert üre wiclelz known andl u#
usedl #s test-books in nurses' schools and
Hospitals.","[('Charles E. S. Webster', 'PERSON'), ('Bethlehem', 'GPE'), ('Pa.', 'GPE'), ('Warsaw', 'GPE'), ('Armenia 10', 'FAC'), ('American', 'NORP'), ('Rech Cross', 'ORG'), ('Polund', 'ORG'), ('Cases', 'ORG'), ('ten', 'CARDINAL'), ('Poland', 'GPE'), ('Webster', 'PERSON'), ('Webster', 'PERSON'), ('Armenia', 'GPE'), ('#', 'CARDINAL'), ('American', 'NORP'), ('Goverument', 'ORG'), ('American', 'NORP'), ('Emil Godelewski', 'PERSON'), (""Godelew'ski"", 'PERSON'), ('Kastern Europe', 'LOC'), ('#', 'CARDINAL'), ('Hospitals', 'FAC')]"
26,new_york_herald_12148-bd6t53948b_article_199,article,1920-02-17,"WaksAw. Sunday. —The PPolish Government-has received: from the Alljed
countries“ proposals for energetic, measures to be.täkchlagainst the epidemic
of typhus. whichis decimating certair
parts of Poländ, and particularly the
eastern marshes.
With this end in view. the Allied
Governments have offered Poland a
loan of-S11.,000.000 and disinterested
aid in the supply of pharmaceutica
articles, medical equipments, linen and
other requisitcs. The only condition
laid down bythe Allies is that Poland
should agree to leave the. management
of this humanitarian mission in Allied
hands.
This condition has been discussed by
a commission of thei Diet. where some
were in favor androthers against accepting thé öffer of. the Allics.: Finally
it was agreed to leare the decision of
the duestion to the Goverument.","[('Sunday', 'DATE'), ('Alljed', 'ORG'), ('Poländ', 'GPE'), ('Allied', 'ORG'), ('Poland', 'GPE'), ('Allies', 'PERSON'), ('Poland', 'GPE'), ('Allied', 'ORG'), ('thei Diet', 'ORG'), ('Allics', 'NORP'), ('Goverument', 'ORG')]"
27,new_york_herald_12148-bd6t539354_article_26,article,1920-02-04,"(BT SPECIAL CABLE TO THE HERALD.)
Wasnieron. Tuesday. — President
Wilson narrowiy escaped an attack of
influenza last week, it became known
in the city to-day. He contracted a
slight cold which threatened to develop into flu, But Dr. Grayson took
every precaution, barring irom the
sick-room an attendaut who was suspected as a carrier of the infiuenzo
germ.
The general health of the President
continues to improre, but his physician said to-day it was unlikely he
would take the proposed southern trip.
As long as he continnes to improre in
Washington Dr. Grayson will not advocate his lcaring çomfortable quarters at the White House for the fatigue of a long trip which might overtax his strength.","[('BT SPECIAL CABLE TO', 'ORG'), ('HERALD', 'ORG'), ('Wasnieron', 'GPE'), ('Tuesday', 'DATE'), ('Wilson', 'ORG'), ('last week', 'DATE'), ('Grayson', 'PERSON'), ('Washington', 'GPE'), ('Grayson', 'PERSON'), ('the White House', 'FAC')]"
28,new_york_herald_12148-bd6t539354_article_23,article,1920-02-04,"(BT SPECIAL CABIE TO THE HIERALD.)
Nrw. Tonk, Tuesday. — Influenza
cases in New Tork dropped during ihe
past twenty-four hours to 2,673. Despite the earlier optimistic view of
Health Commissioner Copeland regarding the strike'of the firemen in apartment houses, the men and landlords
hare not come to an agreement, and
thie former say they will walk out tomorrow morning.
If this happens it will cause man)
deaths'of persons now.suffering from flu
who will be left withont any heat in
their homes. Commissioner Copeland
still believes a „seitlement is possible
and he is making auother appeal to
both parties in the dispute to-night.","[('BT SPECIAL CABIE', 'ORG'), ('Tuesday', 'DATE'), ('Influenza', 'NORP'), ('New Tork', 'GPE'), ('twenty-four hours', 'TIME'), ('2,673', 'CARDINAL'), ('Health', 'ORG'), ('Copeland', 'PERSON'), ('tomorrow', 'DATE'), ('morning', 'TIME'), ('Copeland', 'PERSON')]"
